Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Pokémon League Headquarters,192/197,Reverse holo,,Confirmed,,0,
,Poppy,193/197,Regular,,Confirmed,,0,
,Poppy,193/197,Reverse holo,,Confirmed,,0,
,Ryme,194/197,Regular,,Confirmed,,0,
,Ryme,194/197,Reverse holo,,Confirmed,,0,
,Team Star Grunt,195/197,Regular,,Confirmed,,0,
,Team Star Grunt,195/197,Reverse holo,,Confirmed,,0,
,Town Store,196/197,Regular,,Confirmed,,0,
,Town Store,196/197,Reverse holo,,Confirmed,,0,
,Vengeful Punch,197/197,Regular,,Confirmed,,0,
,Vengeful Punch,197/197,Reverse holo,,Confirmed,,0,
,Gloom,198/197,Regular,,Confirmed,,0,
,Ninetales,199/197,Regular,,Confirmed,,0,
,Palafin,200/197,Regular,,Confirmed,,0,
,Bellibolt,201/197,Regular,,Confirmed,,0,
,Cleffa,202/197,Regular,,Confirmed,,0,
,Larvitar,203/197,Regular,,Confirmed,,0,
,Houndour,204/197,Regular,,Confirmed,,0,
,Scizor,205/197,Regular,,Confirmed,,0,
,Varoom,206/197,Regular,,Confirmed,,0,
,Pidgey,207/197,Regular,,Confirmed,,0,
,Pidgeotto,208/197,Regular,,Confirmed,,0,
,Lechonk,209/197,Regular,,Confirmed,,0,
,Eiscue ex,210/197,Regular,,Confirmed,,0,
,Tyranitar ex,211/197,Regular,,Confirmed,,0,
,Vespiquen ex,212/197,Regular,,Confirmed,,0,
,Glimmora ex,213/197,Regular,,Confirmed,,0,
,Absol ex,214/197,Regular,,Confirmed,,0,
,Charizard ex,215/197,Regular,,Confirmed,,0,
,Revavroom ex,216/197,Regular,,Confirmed,,0,
,Pidgeot ex,217/197,Regular,,Confirmed,,0,
,Geeta,218/197,Regular,,Confirmed,,0,
,Ortega,219/197,Regular,,Confirmed,,0,
,Poppy,220/197,Regular,,Confirmed,,0,
,Ryme,221/197,Regular,,Confirmed,,0,
,Eiscue ex,222/197,Regular,,Confirmed,,0,
,Charizard ex,223/197,Regular,,Confirmed,,0,
,Revavroom ex,224/197,Regular,,Confirmed,,0,
,Pidgeot ex,225/197,Regular,,Confirmed,,0,
,Geeta,226/197,Regular,,Confirmed,,0,
,Poppy,227/197,Regular,,Confirmed,,0,
,Charizard ex,228/197,Regular,,Confirmed,,0,
,Artazon,229/197,Regular,,Confirmed,,0,
,Basic Fire Energy,230/197,Regular,,Confirmed,,0,
